CALI,DENC,DENS,DTC,DTS,DTS1,DTS2,GR,NEUT,PEF,RDEP,RMIC,RSHAL,SP,closest_depth,true depth,"SAMPLE
NUMBER","PERMEABILITY (HORIZONTAL)
Kair
md"," PERMEABILITY(VERTICAL)
Kair
md","POROSITY
(HELIUM)",Longitude,Latitude
12.4747,-0.0147,2.3707,83.8366,157.5913,209.0958,208.9963,71.1762,0.2838,3.3849,2.9505,3.3598,2.0441,115.125,2668.95,2668.9568,177,268,,21.7,-4.0429056,60.4264917
12.0919,-0.0159,2.4019,84.2695,158.3195,209.712,209.5851,77.8847,0.2767,3.5512,3.7779,3.2637,2.601,115.4375,2669.2,2669.1092,178,2.8,0.1,15.3,-4.0429056,60.4264917
12.2895,-0.0155,2.417,83.3592,160.1967,209.4039,209.1585,80.7569,0.2835,3.5821,3.6793,3.1637,2.6002,114.9375,2669.2,2669.2616,178,2.8,0.1,15.3,-4.0429056,60.4264917
12.2689,-0.0152,2.3961,83.4497,160.9283,209.4039,209.4083,75.0809,0.2707,3.4555,3.183,1.5779,2.3334,114.25,2669.45,2669.414,179,1.4,,16.6,-4.0429056,60.4264917
12.2622,-0.0185,2.3511,87.295,169.5491,209.4039,208.6605,65.5978,0.28,3.2917,2.2801,1.0637,1.7513,114.4375,2669.45,2669.5664,179,1.4,,16.6,-4.0429056,60.4264917
12.2571,-0.0192,2.3269,86.978,171.4733,209.4039,209.4818,64.5276,0.2817,3.1674,2.0178,1.2932,1.5762,115.1875,2669.7,2669.7188,180,262,,23,-4.0429056,60.4264917
12.2563,-0.0153,2.3227,87.6801,169.776,209.4039,209.2682,63.8799,0.277,3.1661,2.1363,1.3901,1.6742,114.8125,2669.95,2669.8712,181,286,,22.9,-4.0429056,60.4264917
12.2563,-0.0166,2.3421,89.2324,172.8871,209.4039,209.5142,63.3763,0.2721,3.3786,2.7776,2.6577,2.1189,112.0625,2669.95,2670.0236,181,286,,22.9,-4.0429056,60.4264917
12.4672,-0.0174,2.3719,85.449,164.5268,209.0958,209.3268,77.6137,0.268,3.6539,2.8651,3.4572,2.1942,111.875,2670.2,2670.176,182,0.12,,10.5,-4.0429056,60.4264917
12.0911,-0.0185,2.391,85.6305,164.7414,209.712,210.4713,83.848,0.2782,3.8729,3.4779,2.5166,2.612,111.1875,2670.45,2670.3284,183,1,0.36,13.2,-4.0429056,60.4264917
12.2909,-0.0204,2.3975,86.0373,163.4217,209.4039,209.5901,70.8359,0.2745,3.6427,3.4082,2.7694,2.7223,110.75,2670.45,2670.4808,183,1,0.36,13.2,-4.0429056,60.4264917
12.2917,-0.025,2.3891,84.0216,163.5472,209.4039,210.1929,73.5883,0.2808,3.5103,2.9997,2.7031,2.4354,108.5,2670.7,2670.6332,184,3.3,,15.3,-4.0429056,60.4264917
12.5003,-0.0222,2.394,86.1276,163.6853,209.0958,209.2253,73.399,0.2871,3.362,2.9115,2.1447,2.3853,108.5,2670.7,2670.7856,184,3.3,,15.3,-4.0429056,60.4264917
12.3015,-0.0217,2.3995,86.4973,162.8084,209.4039,209.2986,72.6618,0.2887,3.251,2.8141,2.4279,2.3305,108.8125,2670.95,2670.938,185,168,,22.6,-4.0429056,60.4264917
12.1265,-0.0206,2.4,75.652,142.3702,209.4039,209.4615,77.3282,0.2973,3.234,3.5125,5.1002,2.8907,107.6875,2671.2,2671.0904,186,26,11,20.4,-4.0429056,60.4264917
12.538,-0.0189,2.4271,73.7913,137.7701,209.0958,208.7264,83.9216,0.3008,3.3513,4.3049,5.1394,3.5232,106.75,2671.2,2671.2428,186,26,11,20.4,-4.0429056,60.4264917
12.1202,-0.0155,2.4432,73.7592,137.1583,209.712,209.5031,90.8578,0.3067,3.612,4.45,5.2078,3.681,107,2671.2,2671.3952,186,26,11,20.4,-4.0429056,60.4264917
12.3256,-0.0159,2.4288,71.4511,141.7932,209.4039,209.0699,88.5962,0.298,3.7337,3.8621,2.1169,3.2722,108.625,2671.7,2671.5476,188,1.1,,15.3,-4.0429056,60.4264917
12.2836,-0.0174,2.3778,71.2622,141.8376,209.4039,208.7672,81.2931,0.2854,3.5952,3.0804,1.2524,2.648,108.875,2671.7,2671.7,188,1.1,,15.3,-4.0429056,60.4264917
12.471,-0.0196,2.3352,70.6837,139.4107,209.0958,209.0886,70.1274,0.2905,3.6938,2.1389,1.1784,1.9373,109.6875,2671.95,2671.8524,189,257,,23.9,-4.0429056,60.4264917
12.2549,-0.016,2.3304,90.2262,177.4967,209.4039,209.3607,68.9432,0.3152,3.8608,2.0471,1.3293,1.8565,109.125,2671.95,2672.0048,189,257,,23.9,-4.0429056,60.4264917
12.0753,-0.0119,2.3728,88.3743,178.3173,209.712,210.0641,85.0798,0.3512,4.1294,2.0636,3.9732,1.882,109.3125,2672.2,2672.1572,190,419,273,23.1,-4.0429056,60.4264917
12.3113,-0.0098,2.4143,88.3443,180.2411,209.4039,209.1629,96.4007,0.3524,4.0205,2.4838,3.5981,2.2096,109.75,2672.2,2672.3096,190,419,273,23.1,-4.0429056,60.4264917
12.5123,-0.0068,2.4457,88.3866,182.8858,209.0958,209.1404,92.0196,0.3302,3.8029,3.683,2.8772,3.2524,109.375,2672.7,2672.462,192,22,,17.2,-4.0429056,60.4264917
12.3057,-0.0127,2.4262,92.9808,184.7024,209.4039,209.2564,82.8556,0.3014,3.6095,3.5575,2.7614,3.1799,109.25,2672.7,2672.6144,192,22,,17.2,-4.0429056,60.4264917
12.094,-0.0145,2.3879,93.3047,183.888,209.712,209.8026,76.9446,0.3022,3.4667,3.1847,1.2668,2.8573,109.125,2672.7,2672.7668,192,22,,17.2,-4.0429056,60.4264917
12.2917,-0.0181,2.3666,92.9632,183.5585,209.4039,209.6442,70.2797,0.2991,3.3542,2.6703,1.5429,2.4334,110.5625,2672.95,2672.9192,193,49,,22,-4.0429056,60.4264917
12.5006,-0.0216,2.3475,92.9815,184.2942,209.0958,209.5236,71.6762,0.3043,3.4886,2.7279,2.921,2.4517,111.3125,2672.95,2673.0716,193,49,,22,-4.0429056,60.4264917
12.0879,-0.0182,2.3564,87.177,181.4943,209.712,209.3515,81.4961,0.3036,3.5228,2.8923,3.3362,2.5392,111,2673.2,2673.224,194,13,0.88,19.4,-4.0429056,60.4264917
12.5395,-0.018,2.3524,86.2369,178.5006,209.0958,209.4484,75.6717,0.3037,3.6141,3.4352,3.2739,2.881,110,2673.45,2673.3764,195,2.8,,17.7,-4.0429056,60.4264917
12.1539,-0.0242,2.3348,85.653,177.5287,209.4039,209.5539,80.712,0.3022,3.5141,3.7395,2.3602,3.0631,111.25,2673.45,2673.5288,195,2.8,,17.7,-4.0429056,60.4264917
12.5689,-0.0237,2.3401,91.2124,178.6924,209.0958,209.3821,77.7212,0.2926,3.5141,3.526,2.7049,2.8488,112.875,2673.45,2673.6812,195,2.8,,17.7,-4.0429056,60.4264917
12.3541,-0.0183,2.3518,90.9618,179.1381,209.4039,209.6345,75.5861,0.2935,3.467,3.3182,2.7898,2.6608,112.25,2673.95,2673.8336,197,2.6,,16.4,-4.0429056,60.4264917
12.1431,-0.0205,2.3494,90.698,179.9652,209.4039,209.5741,74.4988,0.2899,3.1733,2.9929,2.2186,2.3361,112.125,2673.95,2673.986,197,2.6,,16.4,-4.0429056,60.4264917
12.2998,-0.0191,2.3383,90.3891,178.8078,209.4039,208.7916,65.7946,0.2858,3.0308,2.8298,1.8878,2.2178,113.6875,2674.2,2674.1384,198,163,,20.9,-4.0429056,60.4264917
12.2799,-0.0197,2.3279,89.8678,182.0937,209.4039,210.0772,60.1718,0.2697,3.0322,2.6829,1.4376,2.1084,115.875,2674.2,2674.2908,198,163,,20.9,-4.0429056,60.4264917
12.2976,-0.0163,2.3292,84.1293,169.1936,209.4039,209.7791,58.535,0.2755,3.2293,2.6671,1.3215,2.0899,115.3125,2674.45,2674.4432,199,391,39,21.6,-4.0429056,60.4264917
12.2991,-0.0181,2.3176,83.5274,166.4494,209.4039,209.4939,60.3987,0.2807,3.185,2.6737,1.307,2.0631,114.6875,2674.7,2674.5956,200,257,,21.4,-4.0429056,60.4264917
12.504,-0.0213,2.2988,83.1468,159.5065,209.0958,209.8444,58.5152,0.2878,2.9942,2.6898,1.1075,2.0381,116.25,2674.7,2674.748,200,257,,21.4,-4.0429056,60.4264917
12.1026,-0.0233,2.28,83.0238,165.5209,209.712,209.7757,56.191,0.279,2.9702,2.4996,1.1638,1.8648,117.5625,2674.95,2674.9004,201,322,,23,-4.0429056,60.4264917
12.2946,-0.0227,2.2878,82.1128,156.9911,209.4039,209.3577,55.1227,0.2647,3.0473,2.3506,1.4926,1.7871,117.125,2674.95,2675.0528,201,322,,23,-4.0429056,60.4264917
12.5087,-0.0217,2.2997,82.4232,152.2407,209.0958,209.2878,58.7445,0.2583,3.1365,2.3828,1.5694,1.8185,116.75,2675.2,2675.2052,202,736,,23.8,-4.0429056,60.4264917
12.0865,-0.0211,2.3137,82.464,152.9894,209.712,209.6673,52.1753,0.2557,3.1669,2.4919,1.5868,1.8796,117.3125,2675.45,2675.3576,203,652,616,22.7,-4.0429056,60.4264917
12.4845,-0.0201,2.3128,82.0139,152.0974,209.0958,208.5316,50.1916,0.2596,3.1401,2.6912,1.6272,1.9883,118.0625,2675.45,2675.51,203,652,616,22.7,-4.0429056,60.4264917
12.055,-0.0175,2.3049,81.7535,151.867,209.712,209.3876,53.9976,0.2539,3.1143,2.8048,1.6288,2.0271,117.25,2675.7,2675.6624,204,726,,23.2,-4.0429056,60.4264917
12.2549,-0.0179,2.3117,82.123,151.0992,209.4039,209.3052,52.5552,0.2554,3.044,2.7048,1.6534,1.9427,117.1875,2675.7,2675.8148,204,726,,23.2,-4.0429056,60.4264917
12.2563,-0.0178,2.3193,81.8382,151.0449,209.4039,209.401,54.2787,0.2485,3.003,2.6756,1.8397,1.9209,117.0625,2675.95,2675.9672,205,372,,21.5,-4.0429056,60.4264917
12.2571,-0.0174,2.331,81.0735,150.536,209.4039,209.0105,54.2109,0.2504,3.0156,2.6708,1.7861,1.9026,117.6875,2675.95,2676.1196,205,372,,21.5,-4.0429056,60.4264917
12.2689,-0.0177,2.3237,80.3701,152.0241,209.4039,209.9004,54.2338,0.2447,2.9988,2.8043,1.6976,1.9562,117.4375,2676.45,2676.272,207,293,,19.3,-4.0429056,60.4264917
12.2799,-0.0236,2.3199,80.3851,150.1733,209.4039,209.0637,53.6189,0.2489,2.909,2.8992,1.8873,1.9987,117.375,2676.45,2676.4244,207,293,,19.3,-4.0429056,60.4264917
12.492,-0.0214,2.3267,80.5931,149.986,209.0958,208.989,53.0396,0.2452,2.7885,2.9394,1.9115,2.0202,116.8125,2676.7,2676.5768,208,405,,20.4,-4.0429056,60.4264917
12.0934,-0.0204,2.337,87.8998,163.4424,209.712,209.8134,54.4359,0.2458,2.7712,3.0124,2.2119,2.0613,117.6875,2676.7,2676.7292,208,405,,20.4,-4.0429056,60.4264917
12.511,-0.0196,2.3487,88.2057,163.5412,209.0958,209.3186,53.3009,0.2368,2.8598,3.181,2.2821,2.1562,118.5,2676.95,2676.8816,209,214,,19.4,-4.0429056,60.4264917
12.1056,-0.022,2.3584,88.3181,163.8319,209.712,209.9554,53.3956,0.2421,2.9709,3.4453,2.5121,2.3356,116.3125,2676.95,2677.034,209,214,,19.4,-4.0429056,60.4264917
12.3064,-0.0193,2.3693,82.038,150.8047,209.4039,209.4949,55.1509,0.2328,3.0252,3.6945,2.5338,2.4802,117.5625,2676.95,2677.1864,209,214,,19.4,-4.0429056,60.4264917
12.3042,-0.0192,2.3609,82.0538,151.1484,209.4039,209.8999,61.0774,0.2323,3.1013,3.9547,2.4298,2.6315,117.9375,2677.45,2677.3388,211,340,95,20.7,-4.0429056,60.4264917
12.274,-0.0237,2.3481,80.4716,151.3344,209.4039,209.8453,57.0541,0.232,3.0524,4.0744,2.4946,2.7149,116.875,2677.45,2677.4912,211,340,95,20.7,-4.0429056,60.4264917
12.4831,-0.0248,2.3334,80.178,151.7072,209.0958,209.8716,57.2842,0.2334,2.9985,4.0768,2.2965,2.721,116.375,2677.7,2677.6436,212,179,,19,-4.0429056,60.4264917
12.2759,-0.0234,2.3329,78.6585,151.4515,209.4039,209.385,57.7111,0.2316,2.9029,3.909,2.3156,2.6443,117.25,2677.7,2677.796,212,179,,19,-4.0429056,60.4264917
12.0831,-0.0225,2.3316,78.716,149.942,209.712,210.361,56.4541,0.2287,3.0791,3.837,2.4354,2.6223,117.0625,2677.95,2677.9484,213,253,,19.6,-4.0429056,60.4264917
12.2917,-0.0266,2.3434,79.0005,149.1674,209.4039,210.007,54.9812,0.2308,3.2897,3.9058,2.4743,2.6718,117.3125,2677.95,2678.1008,213,253,,19.6,-4.0429056,60.4264917
12.5011,-0.0234,2.3613,79.0463,148.6252,209.0958,209.4187,54.5424,0.2363,3.6824,4.0774,3.4453,2.7846,116.5,2677.95,2678.2532,213,253,,19.6,-4.0429056,60.4264917
12.0947,-0.0209,2.3906,79.2652,147.9839,209.712,210.1366,57.9168,0.2352,3.8012,4.2448,3.1975,2.8701,116.75,2677.95,2678.4056,213,253,,19.6,-4.0429056,60.4264917
12.4596,-0.02,2.3447,79.4141,147.0434,209.0958,209.4033,55.8998,0.2473,3.6756,4.7104,2.3311,3.0484,118.25,2679.7,2679.32,220,41,,17.3,-4.0429056,60.4264917
12.0565,-0.0152,2.3618,79.2977,147.5655,209.712,210.0943,56.5408,0.2489,3.7068,4.7246,2.4804,3.0577,116.75,2679.7,2679.4724,220,41,,17.3,-4.0429056,60.4264917
12.2512,-0.0132,2.3806,79.207,146.7581,209.4039,208.8781,58.3139,0.2374,3.6121,4.6092,2.1773,3.0111,117.25,2679.7,2679.6248,220,41,,17.3,-4.0429056,60.4264917
12.2563,-0.0162,2.3647,77.701,146.6239,209.4039,209.5646,55.8977,0.236,3.4043,4.1294,2.1735,2.7276,118.375,2679.7,2679.7772,220,41,,17.3,-4.0429056,60.4264917
12.2527,-0.0159,2.3588,77.6284,148.2541,209.4039,209.3976,56.8755,0.2296,3.2336,3.8456,1.8004,2.5511,117.875,2679.95,2679.9296,221,250,,20.2,-4.0429056,60.4264917
12.4612,-0.0137,2.353,77.877,148.7233,209.0958,209.1573,56.0884,0.2278,3.1856,3.3382,1.2927,2.2751,116.9375,2680.2,2680.082,222,230,,22.1,-4.0429056,60.4264917
12.0543,-0.0163,2.3522,77.7886,148.5423,209.712,209.5773,55.5021,0.2281,3.1314,2.8339,1.2489,1.9733,117.6875,2680.2,2680.2344,222,230,,22.1,-4.0429056,60.4264917
12.4628,-0.0171,2.3609,77.8875,148.7408,209.0958,209.3051,60.6117,0.2297,3.3545,2.7581,1.3146,1.9099,116.9375,2680.45,2680.3868,223,266,143,20.3,-4.0429056,60.4264917
12.2497,-0.0176,2.3641,77.6926,148.3172,209.4039,208.4985,58.2865,0.2383,3.5088,2.8165,1.3379,1.937,118.625,2680.45,2680.5392,223,266,143,20.3,-4.0429056,60.4264917
12.2497,-0.0167,2.3734,77.6387,148.2718,209.4039,209.6265,57.5506,0.238,3.6306,2.9647,1.372,1.9989,117.6875,2680.7,2680.6916,224,218,,19.8,-4.0429056,60.4264917
12.0493,-0.0176,2.3737,77.272,148.2441,209.712,210.0254,62.5495,0.2453,3.5931,3.0639,1.2956,2.048,116.75,2680.95,2680.844,225,94,,19.7,-4.0429056,60.4264917
12.2505,-0.0183,2.3678,76.9488,148.2199,209.4039,209.6511,52.1417,0.2323,3.4655,3.0743,1.2045,2.0077,118.9375,2680.95,2680.9964,225,94,,19.7,-4.0429056,60.4264917
12.2261,-0.0183,2.3538,76.9836,148.2644,209.4039,209.4164,60.193,0.2336,3.3413,2.889,1.1893,1.8963,118.4375,2681.2,2681.1488,226,142,132,19.9,-4.0429056,60.4264917
12.4318,-0.0191,2.346,76.929,148.0695,209.0958,209.3282,55.2627,0.2264,3.2404,2.7124,1.143,1.7844,119.5625,2681.2,2681.3012,226,142,132,19.9,-4.0429056,60.4264917
12.2278,-0.0177,2.3472,76.9141,148.0376,209.4039,209.4096,51.3289,0.2264,3.3281,2.6096,1.1564,1.7272,117.625,2681.45,2681.4536,227,232,,20,-4.0429056,60.4264917
12.037,-0.0161,2.3609,77.036,148.0818,209.712,209.8837,55.4478,0.2241,3.4442,2.5054,1.3066,1.6822,117.4375,2681.7,2681.606,228,314,,20,-4.0429056,60.4264917
12.2556,-0.0205,2.3701,76.9486,148.4096,209.4039,210.1187,54.1572,0.2196,3.3446,2.4016,1.3803,1.6186,119.25,2681.7,2681.7584,228,314,,20,-4.0429056,60.4264917
12.2684,-0.0189,2.3728,77.2156,148.9193,209.4039,209.2796,54.2508,0.2243,3.2252,2.4039,1.1211,1.6205,119.625,2681.95,2681.9108,229,301,,20.1,-4.0429056,60.4264917
12.2983,-0.02,2.3691,78.7207,148.6744,209.4039,209.6173,56.8039,0.2295,3.1101,2.4199,1.1559,1.6356,118.6875,2681.95,2682.0632,229,301,,20.1,-4.0429056,60.4264917
12.5094,-0.0218,2.3511,78.2752,147.8932,209.0958,209.2263,56.869,0.2364,3.1697,2.4299,1.1644,1.6099,117.1875,2682.2,2682.2156,230,282,205,20.1,-4.0429056,60.4264917
12.0969,-0.0206,2.3441,77.3282,147.398,209.712,209.7595,55.3761,0.2443,3.2494,2.4057,1.1081,1.5816,119,2682.45,2682.368,231,183,,20.1,-4.0429056,60.4264917
12.5102,-0.0178,2.3442,76.9756,147.4594,209.0958,209.3523,53.9169,0.2436,3.1619,2.3864,1.1038,1.5593,118.75,2682.45,2682.5204,231,183,,20.1,-4.0429056,60.4264917
12.3013,-0.0226,2.347,77.1398,147.8991,209.4039,209.844,52.2839,0.234,3.3983,2.3933,1.1097,1.56,118.375,2682.7,2682.6728,232,271,,20.2,-4.0429056,60.4264917
12.0955,-0.021,2.3733,77.1749,147.8954,209.712,209.8643,55.7186,0.232,3.3011,2.4446,1.2818,1.6003,117.75,2682.95,2682.8252,233,257,,20.3,-4.0429056,60.4264917
12.2985,-0.0177,2.3844,76.9218,148.507,209.4039,209.4841,54.8146,0.2241,3.2922,2.5056,1.1778,1.6248,117.875,2682.95,2682.9776,233,257,,20.3,-4.0429056,60.4264917
12.2991,-0.0192,2.3742,76.8563,148.4677,209.4039,209.7173,55.3782,0.2254,3.1003,2.5271,1.1285,1.627,118.1875,2683.2,2683.13,234,82,54,18.2,-4.0429056,60.4264917
12.2984,-0.02,2.3598,76.6136,147.926,209.4039,209.6589,56.6027,0.2354,3.1652,2.4773,1.0889,1.5826,118.25,2683.2,2683.2824,234,82,54,18.2,-4.0429056,60.4264917
12.2985,-0.0184,2.3513,76.6299,147.825,209.4039,209.1242,56.9027,0.2412,3.2515,2.3781,1.1157,1.5285,118.125,2683.45,2683.4348,235,244,,19.9,-4.0429056,60.4264917
12.2954,-0.0159,2.3538,76.3904,146.8745,209.4039,209.4024,56.4895,0.2419,3.2447,2.3887,1.1585,1.552,118.4375,2683.7,2683.5872,236,245,,19.9,-4.0429056,60.4264917
12.505,-0.021,2.3451,77.4291,149.6,209.0958,209.0171,56.3528,0.2181,3.1781,2.4248,1.1761,1.5658,117.6875,2683.7,2683.7396,236,245,,19.9,-4.0429056,60.4264917
12.0976,-0.019,2.3493,77.408,147.4882,209.712,210.0883,56.2077,0.213,3.1888,2.5618,1.319,1.64,118.125,2683.95,2683.892,237,248,,20.2,-4.0429056,60.4264917
12.2976,-0.0197,2.3624,77.1147,148.6504,209.4039,209.3824,56.8994,0.2147,3.2002,2.7304,1.3368,1.7348,117.6875,2683.95,2684.0444,237,248,,20.2,-4.0429056,60.4264917
12.5018,-0.0202,2.3665,77.1419,151.3759,209.0958,209.0868,57.3333,0.2276,3.1366,2.7656,1.4143,1.7591,118.0625,2684.2,2684.1968,238,81,68,19.5,-4.0429056,60.4264917
12.0572,-0.0201,2.3728,77.1022,150.1402,209.712,209.5565,57.4953,0.2309,3.122,2.8529,1.3627,1.8017,118.625,2684.2,2684.3492,238,81,68,19.5,-4.0429056,60.4264917
12.2541,-0.0194,2.3856,77.3948,149.6384,209.4039,209.37,57.8127,0.2338,3.2257,2.9737,1.3585,1.8582,117.8125,2684.2,2684.5016,238,81,68,19.5,-4.0429056,60.4264917
12.4658,-0.0205,2.3972,77.2931,151.1822,209.0958,209.0339,55.5638,0.2325,3.3411,2.9687,1.4104,1.8662,117.5625,2684.2,2684.654,238,81,68,19.5,-4.0429056,60.4264917
12.4555,-0.0127,2.3503,74.2633,144.2388,209.0958,209.1514,54.6077,0.2376,3.1247,2.0825,1.1618,1.4358,117.6875,2686.7,2686.3304,248,216,,20.5,-4.0429056,60.4264917
12.2541,-0.0138,2.3508,75.4368,145.5602,209.4039,209.2272,55.9936,0.2306,3.2011,2.6858,1.1598,1.8245,118.0625,2686.7,2686.4828,248,216,,20.5,-4.0429056,60.4264917
12.0558,-0.013,2.3997,75.9232,145.445,209.712,209.4417,54.1097,0.1859,3.4888,3.6705,2.3284,2.4208,118.4375,2686.7,2686.6352,248,216,,20.5,-4.0429056,60.4264917
12.2857,-0.0101,2.4834,77.8304,146.7899,209.4039,209.1289,53.5798,0.1309,3.599,3.937,39.7106,2.5506,118.6875,2686.7,2686.7876,248,216,,20.5,-4.0429056,60.4264917
12.5056,-0.0043,2.5618,77.06,148.6284,209.0958,208.7833,55.2655,0.0974,3.331,4.5824,2.5878,2.8262,118.4375,2686.95,2686.94,249,205,,20.2,-4.0429056,60.4264917
12.0983,-0.0039,2.5564,74.9761,146.0158,209.712,209.4608,56.9641,0.1309,3.0498,3.9089,1.9082,2.497,117.6875,2686.95,2687.0924,249,205,,20.2,-4.0429056,60.4264917
12.2797,-0.0136,2.448,74.5082,143.5375,209.4039,208.826,56.2815,0.1764,2.8197,2.8644,1.1384,1.9102,118.5625,2686.95,2687.2448,249,205,,20.2,-4.0429056,60.4264917
12.4687,-0.0166,2.3861,74.0826,142.3435,209.0958,208.9637,55.5092,0.2113,2.865,2.4271,1.1036,1.6337,119,2686.95,2687.3972,249,205,,20.2,-4.0429056,60.4264917
12.0094,-0.0132,2.3892,83.5226,159.6372,152.9953,214.4665,70.6644,0.2493,3.6896,4.4956,2.0073,3.0205,136.25,2960.1,2959.736,252,6,,19.4,-4.0429056,60.4264917
12.2043,-0.0147,2.3896,83.2231,160.5476,152.7972,214.1622,69.8374,0.2542,3.5158,4.8281,2.2575,3.2842,134.3125,2960.1,2959.8884,252,6,,19.4,-4.0429056,60.4264917
12.2007,-0.0142,2.3803,82.8245,161.3467,152.7972,214.1622,73.5721,0.2587,3.5548,4.8563,1.8458,3.3035,134,2960.1,2960.0408,252,6,,19.4,-4.0429056,60.4264917
12.4047,-0.0154,2.3933,80.5762,157.2512,152.5991,213.858,73.6422,0.275,3.6621,4.8123,1.7966,3.2466,134.5,2960.1,2960.1932,252,6,,19.4,-4.0429056,60.4264917
12.0194,-0.0157,2.3913,83.0011,160.6274,152.9953,214.4665,89.1446,0.2847,3.7575,4.6145,1.8031,3.1457,134.5,2960.35,2960.3456,253,2.3,,17.1,-4.0429056,60.4264917
12.4038,-0.0199,2.3956,81.3553,158.4531,152.5991,213.858,79.749,0.2852,3.7912,4.1189,1.7311,2.8391,133.0625,2960.6,2960.498,254,51,5.1,21.4,-4.0429056,60.4264917
11.9918,-0.0235,2.3644,80.8008,155.3823,152.9953,214.4665,83.6688,0.2839,3.704,4.0118,1.6201,2.7929,133.625,2960.6,2960.6504,254,51,5.1,21.4,-4.0429056,60.4264917
12.3942,-0.024,2.343,79.9372,153.2385,152.5991,213.858,74.9796,0.2857,3.7258,3.8772,1.884,2.671,134.875,2960.85,2960.8028,255,28,,21.2,-4.0429056,60.4264917
11.9926,-0.0224,2.3336,78.8961,151.8505,152.9953,214.4665,68.1447,0.2922,3.7341,4.2991,1.8885,2.9,135.1875,2960.85,2960.9552,255,28,,21.2,-4.0429056,60.4264917
12.1863,-0.0226,2.3388,78.9939,152.3162,152.7972,214.1622,68.7472,0.2854,3.7113,4.6772,1.9253,3.1136,134.0625,2961.35,2961.1076,257,16,,19.3,-4.0429056,60.4264917
12.3891,-0.0178,2.3561,78.5514,152.5782,152.5991,213.858,68.9224,0.266,3.6705,5.7477,2.2255,3.7281,134.0625,2961.35,2961.26,257,16,,19.3,-4.0429056,60.4264917
11.9926,-0.0178,2.3739,78.8214,152.4635,152.9953,214.4665,64.7793,0.2492,3.5429,7.7023,2.2116,4.842,135.625,2961.35,2961.4124,257,16,,19.3,-4.0429056,60.4264917
12.1877,-0.0196,2.3912,80.749,157.659,152.7972,214.1622,62.5496,0.2352,3.5079,7.439,2.2025,4.7421,135.5625,2961.6,2961.5648,258,15,9.5,15.9,-4.0429056,60.4264917
12.1856,-0.0184,2.4087,81.1542,157.0601,152.7972,214.1622,60.4903,0.2271,3.4687,7.362,1.9031,4.717,135.25,2961.6,2961.7172,258,15,9.5,15.9,-4.0429056,60.4264917
12.3899,-0.0181,2.4133,80.7158,154.3353,152.5991,213.858,59.1693,0.2131,3.3754,5.5847,1.8069,3.7452,135.0625,2961.85,2961.8696,259,33,,17.3,-4.0429056,60.4264917
11.9911,-0.0182,2.4158,80.0273,153.3163,152.9953,214.4665,61.0585,0.2103,3.2848,4.4454,1.6789,3.164,135.0625,2962.1,2962.022,260,53,,16.4,-4.0429056,60.4264917
12.1942,-0.0161,2.4173,80.5511,156.1075,152.7972,214.1622,58.254,0.2094,3.1826,4.5269,1.7203,3.2171,136.0625,2962.1,2962.1744,260,53,,16.4,-4.0429056,60.4264917
12.4046,-0.0169,2.404,80.3657,155.8637,152.5991,213.858,56.4938,0.2243,3.2344,4.5679,1.9062,3.2263,136.625,2962.35,2962.3268,261,79,,18,-4.0429056,60.4264917
12.008,-0.0205,2.3969,80.686,155.0053,152.9953,214.4665,69.8758,0.2535,3.2506,4.6385,3.538,3.2268,135.3125,2962.35,2962.4792,261,79,,18,-4.0429056,60.4264917
12.4031,-0.0188,2.4036,81.569,155.5527,152.5991,213.858,80.3795,0.275,3.2388,4.4566,1.7248,3.15,135.375,2962.85,2962.6316,263,13,37,21.3,-4.0429056,60.4264917
12.231,-0.0181,2.406,82.0144,161.3189,152.7972,214.1622,82.3217,0.2883,3.1426,4.0236,1.438,2.9266,134.9375,2962.85,2962.784,263,13,37,21.3,-4.0429056,60.4264917
12.0016,-0.0214,2.3914,83.9678,165.9134,152.9953,214.4665,78.2449,0.2666,3.2155,3.8428,1.4702,2.8341,135.8125,2962.85,2962.9364,263,13,37,21.3,-4.0429056,60.4264917
12.1848,-0.025,2.3735,82.9771,166.7909,152.7972,214.1622,69.1052,0.2617,3.3257,3.9897,7.009,2.943,136.3125,2963.1,2963.0888,264,56,,19.4,-4.0429056,60.4264917
12.3869,-0.017,2.3922,82.8931,164.4556,152.5991,213.858,66.7201,0.2614,3.4653,5.2495,6.4307,3.6905,135.5625,2963.35,2963.2412,265,34,,19.4,-4.0429056,60.4264917
12.0851,-0.0162,2.4126,82.4379,162.7254,152.9953,214.4665,72.8849,0.2868,3.5525,6.7067,5.9095,4.5384,135.3125,2963.35,2963.3936,265,34,,19.4,-4.0429056,60.4264917
12.5339,-0.0127,2.4432,82.1887,163.2699,152.5991,213.858,83.2147,0.2963,3.6465,6.8041,5.8701,4.5521,133.375,2963.35,2963.546,265,34,,19.4,-4.0429056,60.4264917
12.1594,-0.0093,2.4521,82.0531,162.1013,206.3559,214.1622,95.8367,0.2997,3.645,6.1425,2.0848,4.1143,133.5625,2963.85,2963.6984,267,0.67,,16.1,-4.0429056,60.4264917
12.2803,-0.007,2.4374,82.0321,163.033,206.3559,214.1622,84.6629,0.2843,3.6137,5.5053,1.989,3.7151,134.1875,2963.85,2963.8508,267,0.67,,16.1,-4.0429056,60.4264917
